molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC5O,fp
CHEMBL163188,Cc1cccc(Nc2ncnc3cnc(N(C)C)cc23)c1,active,279.34700000000004,3.1428200000000013,1.0,5.0,8.55284196865778,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc855a10>
CHEMBL163168,O=C(O)CCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,active,388.2250000000001,3.4175000000000013,3.0,6.0,7.568636235841013,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc855a80>
CHEMBL162508,Cc1cccc(Nc2ncnc3cnc(NCCCN4CCOCC4)cc23)c1,active,378.48000000000025,3.2110200000000013,2.0,7.0,8.744727494896694,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc855af0>
CHEMBL166358,CN(C)CCCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,active,401.31200000000007,3.8945000000000016,2.0,6.0,8.920818753952375,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc855b60>
CHEMBL162981,Brc1cccc(Nc2ncnc3cnc(NCCCn4ccnc4)cc23)c1,active,424.3060000000002,4.229600000000001,2.0,7.0,8.769551078621726,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc855bd0>
CHEMBL51853,Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,active,316.16200000000003,3.113100000000001,2.0,5.0,9.886056647693163,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc855c40>
CHEMBL162034,CN(C)CCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,active,387.2850000000001,3.5044000000000004,2.0,6.0,8.958607314841775,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc855cb0>
CHEMBL162622,Brc1cccc(Nc2ncnc3cnc(NCCN4CCOCC4)cc23)c1,active,429.32200000000034,3.2750000000000012,2.0,7.0,9.187086643357144,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc855d20>
CHEMBL119923,COc1cc(/C=C(\C#N)C(N)=O)cc(CSCc2ccc(Cl)cc2)c1O,inactive,388.8760000000001,3.879880000000003,2.0,5.0,4.8297382846050425,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc855d90>
CHEMBL309075,NCCNC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1,inactive,391.4050000000001,1.3901999999999994,2.0,7.0,5.267606240177032,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc855e00>
CHEMBL424625,COc1cc(/C=C(\C#N)C(N)=O)cc(CSCCC(=O)O)c1O,active,336.3690000000001,1.5009800000000002,3.0,6.0,3.9030899869919438,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc855e70>
CHEMBL477,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,active,267.245,-1.9800000000000006,4.0,9.0,3.709965388637482,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc855ee0>
CHEMBL78280,CNC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C(\C)[N+](=O)[O-])cc2OC)cc1,inactive,406.41600000000017,2.460000000000001,1.0,7.0,5.3979400086720375,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc855f50>
CHEMBL78224,O=[N+]([O-])/C=C/c1ccc(O)c(O)c1,inactive,181.147,1.3451999999999997,2.0,4.0,5.055517327849831,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc855fc0>
CHEMBL326044,COc1cc(/C=C(\C#N)C(N)=O)cc(CSCCCC(=O)O)c1O,inactive,350.39600000000013,1.89108,3.0,6.0,4.221848749616356,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc856030>
CHEMBL78049,C/C(=C\c1ccc(O)c(O)c1)[N+](=O)[O-],inactive,195.17399999999998,1.7353000000000003,2.0,4.0,5.026872146400302,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc8560a0>
CHEMBL309392,C[C@@H](NC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1)C(=O)N[C@H](C)C(=O)NCCN,inactive,533.563,0.39960000000000206,4.0,9.0,4.769551078621726,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc856110>
CHEMBL311133,C[C@@H](NC(=O)[C@@H](C)NC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1)C(=O)O,inactive,491.47800000000024,1.4092999999999996,3.0,8.0,5.154901959985743,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc856180>
CHEMBL77100,CCCCNC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1,inactive,404.4440000000001,3.231600000000002,1.0,6.0,5.318758762624412,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc8561f0>
CHEMBL78206,CC(C)(C)NC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1,active,404.4440000000001,3.230000000000002,1.0,6.0,5.886056647693163,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc856260>
CHEMBL120719,COc1cc(C=C(C#N)C#N)cc(CSCC(=O)O)c1O,inactive,304.327,2.1491599999999997,2.0,6.0,4.017728766960431,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc8562d0>
CHEMBL74432,CNC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1,active,362.36300000000006,2.0613,1.0,6.0,6.3979400086720375,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc856340>
CHEMBL77688,O=C(O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)c(O)c1,inactive,365.3190000000001,2.1055,2.0,7.0,6.508638306165727,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc8563b0>
CHEMBL312451,C[C@@H](NC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1)C(=O)N[C@H](C)C(=O)OC(C)(C)C,active,547.5860000000001,2.6664000000000003,2.0,9.0,4.3979400086720375,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc856420>
CHEMBL286343,C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cc1OCCCn1ccnc1,active,493.36500000000024,4.926000000000004,2.0,7.0,8.522878745280337,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc856490>
CHEMBL27685,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Br)c3)ncnc2cc1OCCCN1CCOCC1,active,530.3980000000003,4.500600000000004,2.0,7.0,8.744727494896694,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc856500>
CHEMBL31630,C=CC(=O)N(C)c1nc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,active,500.96200000000044,3.810800000000002,1.0,8.0,7.698970004336019,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc856570>
CHEMBL27688,C=CC(=O)Nc1cc2c(Nc3cccc(C)c3)ncnc2cc1OCCCN1CCOCC1,active,447.5390000000004,3.907420000000003,2.0,7.0,8.823908740944319,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc8565e0>
CHEMBL31373,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,active,342.761,4.290400000000002,2.0,4.0,9.1249387366083,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc856650>
CHEMBL31816,C=CC(=O)Nc1nc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,active,373.7750000000001,3.6940000000000017,2.0,6.0,9.022276394711152,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc8566c0>
CHEMBL417478,C=CC(=O)Nc1nc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1/C=C/CCN1CCOCC1,active,482.94700000000034,4.420900000000004,2.0,7.0,9.795880017344075,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc856730>
CHEMBL32844,C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cc1OCCCN1CCN(C)CC1,active,525.4510000000004,4.2767000000000035,2.0,7.0,8.769551078621726,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc8567a0>
CHEMBL31588,C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cc1OCCCCN(C)C,active,484.3980000000003,4.981000000000004,2.0,6.0,8.4089353929735,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc856810>
CHEMBL31656,C=CC(=O)Nc1nc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,active,486.9350000000004,3.786500000000002,2.0,8.0,8.823908740944319,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc856880>
CHEMBL31419,C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cc1OCCCN1CCOCC1,active,512.4080000000004,4.361500000000004,2.0,7.0,8.443697499232712,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc8568f0>
CHEMBL31326,C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cc1SCCCN(CC)CC,active,514.4930000000003,6.084400000000005,2.0,6.0,9.10790539730952,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc856960>
CHEMBL31815,C=CC(=O)Nc1ccc2ncnc(Nc3cccc(C)c3)c2c1,active,304.35300000000007,3.8063200000000013,2.0,4.0,9.3767507096021,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc8569d0>
CHEMBL280757,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Br)c3)c2c1,active,387.21200000000005,4.399500000000002,2.0,4.0,9.161150909262744,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc856a40>
CHEMBL28418,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2n1,active,343.749,3.6854000000000013,2.0,5.0,9.1249387366083,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc856ab0>
CHEMBL284326,C=CC(=O)Nc1nc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCN(C)CC1,active,499.9780000000004,3.7017000000000015,2.0,8.0,8.18045606445813,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc856b20>
CHEMBL32079,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCOCCCCO,active,474.92000000000036,4.458300000000004,3.0,7.0,8.769551078621726,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc856b90>
CHEMBL31622,C=CC(=O)Nc1cc2c(Nc3cccc(C)c3)ncnc2cc1OCCCN1CCN(C)CC1,active,460.5820000000004,3.8226200000000023,2.0,7.0,8.698970004336019,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc856c00>
CHEMBL31570,C=CC(=O)Nc1nc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCOC,active,417.8280000000002,3.710600000000002,2.0,7.0,9.013228265733755,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc856c70>
CHEMBL283201,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(CN(C)C)c(Br)c3)c2c1,active,426.3180000000001,4.322000000000003,2.0,5.0,7.346787486224656,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc856ce0>
CHEMBL160566,Cn1c(SSc2c(C#N)c3ccccc3n2C)c(C#N)c2ccccc21,active,374.49400000000014,5.212760000000004,0.0,6.0,5.161150909262744,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc856d50>
CHEMBL85021,CC(C)c1cc(/C=C2\C(=O)Nc3ccccc32)cc(C(C)C)c1O,active,321.4200000000001,5.131700000000004,2.0,2.0,4.815308569182401,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc856dc0>
CHEMBL329161,O=[N+]([O-])c1ccc2ncnc(Nc3cccc(Br)c3)c2c1,active,345.156,4.044100000000001,1.0,5.0,6.047207556955908,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc856e30>
CHEMBL333082,Nc1cccc2c(Nc3cccc(Br)c3)ncnc12,active,315.17400000000004,3.7181000000000015,2.0,4.0,6.978810700930062,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc856ea0>
CHEMBL53690,C=CC(=O)Nc1ccc2ncnc(Nc3cccc(C(F)(F)F)c3)c2c1,active,358.32300000000004,4.516700000000002,2.0,4.0,9.040958607678906,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc856f10>
CHEMBL297968,C=CC(=O)Nc1ccc2c(Nc3cccc(C)c3)ncnc2c1,active,304.353,3.8063200000000013,2.0,4.0,8.795880017344075,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc856f80>
CHEMBL157807,Cn1c(SSc2c(C(N)=O)c3ccccc3n2C)c(C(N)=O)c2ccccc21,active,410.52400000000017,3.667200000000002,2.0,6.0,5.327902142064283,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc856ff0>
CHEMBL328216,Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1N,active,330.1890000000001,3.300300000000001,3.0,5.0,9.920818753952375,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc857060>
CHEMBL345641,O=C(Nc1ccccc1)c1c(SSc2[nH]c3ccccc3c2C(=O)Nc2ccccc2)[nH]c2ccccc12,active,534.6660000000002,7.953200000000005,4.0,4.0,4.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc8570d0>
CHEMBL117710,Brc1cccc(Oc2ncnc3ccccc23)c1,active,301.14300000000003,4.184600000000002,0.0,3.0,6.121478204498794,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc857140>
CHEMBL119033,COc1cccc2ncnc(Nc3cccc(Br)c3)c12,active,330.185,4.1445000000000025,1.0,4.0,6.856985199745905,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc8571b0>
CHEMBL116308,O=[N+]([O-])c1cccc2ncnc(Nc3cccc(Br)c3)c12,inactive,345.156,4.044100000000001,1.0,5.0,6.449771646944906,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc857220>
CHEMBL346770,Cn1c(SSc2c(C(=O)c3ccc(C(=O)O)cc3)c3ccccc3n2C)c(C(=O)c2ccc(C(=O)O)cc2)c2ccccc21,inactive,620.7080000000003,7.327800000000007,2.0,8.0,5.259637310505756,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc857290>
CHEMBL116919,COc1ccc(CNc2ncnc3ccccc23)cc1,active,265.31600000000003,3.2505000000000015,1.0,4.0,5.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc857300>
CHEMBL340660,CCOc1cc2ncnc(Nc3cccc(-c4csc(N)n4)c3)c2cc1OCC,inactive,407.4990000000002,4.876500000000004,2.0,8.0,6.251811972993799,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc857370>
CHEMBL330882,COc1cccc2ncnc(NCc3ccccc3)c12,active,265.31600000000003,3.2505000000000015,1.0,4.0,5.309803919971486,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc8573e0>
CHEMBL326596,COc1ccc2c(NCc3ccccc3)ncnc2c1,active,265.31600000000003,3.2505000000000015,1.0,4.0,7.236572006437063,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc857450>
CHEMBL333418,Nc1cccc2ncnc(Nc3cccc(Br)c3)c12,inactive,315.17400000000004,3.7181000000000015,2.0,4.0,6.357535479757878,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc8574c0>
CHEMBL347659,COC(=O)c1ccc(CNC(=O)c2c(SSc3c(C(=O)NCc4ccc(C(=O)OC)cc4)c4ccccc4n3C)n(C)c3ccccc23)cc1,active,706.8460000000001,6.902600000000006,2.0,10.0,4.886056647693163,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc857530>
CHEMBL441083,Cc1cccc(Nc2ncnc3ccccc23)c1,active,235.29000000000005,3.681820000000002,1.0,3.0,6.040958607678906,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc8575a0>
CHEMBL430571,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,active,396.4500000000001,5.076900000000003,2.0,5.0,8.443697499232712,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc857610>
CHEMBL52913,C=CC(=O)Nc1ccc2c(Nc3cccc(Cl)c3)ncnc2c1,active,324.771,4.151300000000002,2.0,4.0,9.602059991327963,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc857680>
CHEMBL346553,COC(=O)c1ccc(C(=O)c2c(SSc3c(C(=O)c4ccc(C(=O)OC)cc4)c4ccccc4n3C)n(C)c3ccccc23)cc1,active,648.7620000000002,7.504600000000008,0.0,10.0,5.214670164989233,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc8576f0>
CHEMBL92825,Ic1cccc(Nc2ncnc3ccccc23)c1,active,347.1590000000001,3.9780000000000015,1.0,3.0,7.096910013008056,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc857760>
CHEMBL52197,COc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,active,330.18500000000006,4.1445000000000025,1.0,4.0,6.458420756053419,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc8577d0>
CHEMBL117697,COc1cccc(Nc2ncnc3ccccc23)c1,active,251.28900000000002,3.3820000000000014,1.0,4.0,6.0746879085003505,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc857840>
CHEMBL94275,O=[N+]([O-])c1ccc2c(Nc3cccc(Br)c3)ncnc2c1,active,345.156,4.044100000000001,1.0,5.0,6.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc8578b0>
CHEMBL54091,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Br)c3)ncnc2cn1,active,388.20000000000005,3.794500000000002,2.0,5.0,9.142667503568731,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc857920>
CHEMBL351920,CC(=O)c1c(SSc2c(C(C)=O)c3ccccc3n2C)n(C)c2ccccc12,active,408.5480000000001,5.874600000000005,0.0,6.0,5.251811972993799,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc857990>
CHEMBL333851,COc1cc2c(NCc3ccccc3)ncnc2cc1O,active,281.31500000000005,2.9561000000000015,2.0,5.0,6.230622673923861,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc857a00>
CHEMBL53665,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Br)c3)c2n1,active,388.20000000000005,3.794500000000002,2.0,5.0,8.920818753952375,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc857a70>
CHEMBL126456,CCOc1cc2ncnc(Nc3cccc(-c4csc(C)n4)c3)c2cc1OCC,inactive,406.5110000000002,5.602720000000004,1.0,7.0,5.318758762624412,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc857ae0>
CHEMBL87746,COc1c(Br)cc(/C=C2\C(=O)Nc3ccccc32)cc1C(C)(C)C,active,386.28900000000016,5.247900000000004,1.0,2.0,4.721246399047171,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc857b50>
CHEMBL93181,COc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,inactive,330.18500000000006,4.1445000000000025,1.0,4.0,8.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc857bc0>
CHEMBL161226,CNC(=O)c1c(SSc2[nH]c3ccccc3c2C(=O)NC)[nH]c2ccccc12,active,410.52400000000017,4.1678000000000015,4.0,4.0,5.214670164989233,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc857c30>
CHEMBL289787,COc1cccc2c(Nc3cccc(Br)c3)ncnc12,active,330.185,4.144500000000002,1.0,4.0,6.011441043121384,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc857ca0>
CHEMBL296168,C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,active,370.21000000000004,3.655400000000002,2.0,5.0,8.958607314841775,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc857d10>
CHEMBL51741,C=CC(=O)Nc1ccc2ncnc(N3CCc4ccc(Br)cc43)c2c1,active,395.26000000000005,4.211000000000003,1.0,4.0,9.397940008672037,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc857d80>
CHEMBL277430,Cc1ccc(N(C(=O)c2ccccc2)C(=O)c2ccccc2)cc1Nc1nccc(-c2cccnc2)n1,active,485.5470000000002,6.077820000000005,1.0,6.0,4.1249387366083,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc857df0>
CHEMBL325245,COc1cc2ncnc(NCc3ccccc3)c2cc1OC,inactive,295.3420000000001,3.259100000000002,1.0,5.0,8.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc857e60>
CHEMBL435054,Cn1c(SSc2c(C(=O)Nc3ccccn3)c3ccccc3n2C)c(C(=O)Nc2ccccn2)c2ccccc21,inactive,564.6960000000003,6.764000000000005,2.0,8.0,4.327902142064283,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc857ed0>
CHEMBL117804,c1ccc(CCNc2ncnc3ccccc23)cc1,inactive,249.31700000000004,3.2844000000000015,1.0,3.0,5.3872161432802645,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc857f40>
CHEMBL324371,CN(c1ccccc1)c1ncnc2ccccc12,active,235.29,3.397700000000002,0.0,3.0,4.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc82c040>
CHEMBL158805,Cn1c(SSc2c(C(=O)NCc3ccc(C(=O)O)cc3)c3ccccc3n2C)c(C(=O)NCc2ccc(C(=O)O)cc2)c2ccccc21,inactive,678.7920000000003,6.725800000000005,4.0,8.0,5.275724130399211,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc82c0b0>
CHEMBL116748,O=[N+]([O-])c1ccc2c(NCc3ccccc3)ncnc2c1,active,280.28700000000003,3.150100000000001,1.0,5.0,5.229147988357856,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc82c120>
CHEMBL115745,COc1cc2ncnc(NCc3ccccc3)c2cc1O,active,281.31500000000005,2.9561000000000015,2.0,5.0,7.251811972993799,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc82c190>
CHEMBL49986,C=CC(=O)Nc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,active,370.21000000000004,3.655400000000002,2.0,5.0,9.267606240177031,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc82c200>
CHEMBL48760,CC(C)c1ccc(/C=C2/C(=O)Nc3ccccc32)cc1,inactive,263.34,4.302700000000002,1.0,1.0,4.732828271596986,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc82c270>
CHEMBL119708,O=[N+]([O-])c1cccc2ncnc(NCc3ccccc3)c12,active,280.28700000000003,3.150100000000001,1.0,5.0,5.096910013008056,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc82c2e0>
CHEMBL332938,COc1ccc2ncnc(NCc3ccccc3)c2c1,active,265.31600000000003,3.2505000000000015,1.0,4.0,6.698970004336019,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc82c350>
CHEMBL443523,C=CC(=O)Nc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,active,369.22200000000004,4.260400000000002,2.0,4.0,9.346787486224656,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc82c3c0>
CHEMBL89505,CC(C)(C)c1cc(/C=C2\C(=O)Nc3ccccc32)cc(C(C)(C)C)c1O,active,349.47400000000016,5.479900000000005,2.0,2.0,5.102372908709558,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc82c430>
CHEMBL65250,C#Cc1cc(Nc2ncnc3cc(OC)c(OC)cc23)ccc1F,inactive,323.327,3.511000000000002,1.0,5.0,8.397940008672037,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc82c4a0>
CHEMBL347854,Cc1ccc(S(=O)(=O)c2c(SSc3[nH]c4ccccc4c3S(=O)(=O)c3ccc(C)cc3)[nH]c3ccccc23)cc1,active,604.8000000000002,7.731040000000006,2.0,6.0,4.542118103266008,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc82c510>
CHEMBL117554,Clc1ccc(CNc2ncnc3ccccc23)cc1,active,269.735,3.8953000000000015,1.0,3.0,5.154901959985743,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc82c580>
CHEMBL102726,c1ccc(CNc2ncnc3ccccc23)cc1,active,235.29000000000002,3.241900000000001,1.0,3.0,6.494850021680094,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc82c5f0>
CHEMBL314146,CCc1ccc(/C=C2\C(=O)Nc3ccccc32)s1,active,255.342,3.803200000000002,1.0,2.0,4.356547323513812,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc82c660>
CHEMBL54088,C=CC(=O)Nc1cc2c(Nc3cccc(C)c3)ncnc2cn1,active,305.341,3.201320000000001,2.0,5.0,9.318758762624412,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc82c6d0>
CHEMBL86326,COc1ccc(/C=C2\C(=O)Nc3ccc(Cl)cc32)cc1C(C)(C)C,inactive,341.83800000000014,5.138800000000004,1.0,2.0,4.714442690992226,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc82c740>
CHEMBL160207,CN(C)C(=O)c1c(SSc2c(C(=O)N(C)C)c3ccccc3n2C)n(C)c2ccccc12,active,466.6320000000002,4.873000000000005,0.0,6.0,4.673664139071248,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc82c7b0>
CHEMBL53555,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,active,343.749,3.6854000000000013,2.0,5.0,9.113509274827518,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc82c820>
CHEMBL53637,C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,active,324.771,4.151300000000002,2.0,4.0,8.795880017344075,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc82c890>
